CHJO 500 A1 SA.B500EAST_____1VP.VM,CHJO 500 A1 SA.B500EAST_____1VP.VA,CHJO 500 A1 SA.B500EAST_____1VA.VM,CHJO 500 A1 SA.B500EAST_____1VA.VA,CHJO 500 A1 SA.B500EAST_____1VB.VM,CHJO 500 A1 SA.B500EAST_____1VB.VA,CHJO 500 A1 SA.B500EAST_____1VC.VM,CHJO 500 A1 SA.B500EAST_____1VC.VA,CHJO 500 A1 SA.B500WEST_____1VP.VM,CHJO 500 A1 SA.B500WEST_____1VP.VA,CHJO 500 A1 SA.B500WEST_____1VA.VM,CHJO 500 A1 SA.B500WEST_____1VA.VA,CHJO 500 A1 SA.B500WEST_____1VB.VM,CHJO 500 A1 SA.B500WEST_____1VB.VA,CHJO 500 A1 SA.B500WEST_____1VC.VM,CHJO 500 A1 SA.B500WEST_____1VC.VA,CHJO 500 A1 SA.T500BANK3____1IP.IM,CHJO 500 A1 SA.T500BANK3____1IP.IA,CHJO 500 A1 SA.L500G_COULEE_3IP.IM,CHJO 500 A1 SA.L500G_COULEE_3IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IA,CHJO 500 A1 SA.L500SICKLER__1IP.IM,CHJO 500 A1 SA.L500SICKLER__1IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IA,CHJO 500 A1 SA.L500MONROE___1IP.IM,CHJO 500 A1 SA.L500MONROE___1IP.IA
312665.9688,73.95923494,312096.125,74.07821,313482.9375,-46.06919906,312419.8125,-166.1214841,312689.0938,73.95492509,312433.4688,74.01380132,313513.5313,-46.04429961,312120.5,-166.0950649,470.6035767,-76.05460037,135.5216522,-139.3072542,200.8799438,-103.3602692,450.9418335,87.46571545,597.3486328,-101.6168292,885.9568481,80.63425587
312664.1875,73.72291039,312094.5938,73.8417147,313479.125,-46.30630225,312419.8125,-166.3579452,312686.2813,73.71830001,312431.4688,73.77749726,313507.9688,-46.28181944,312119.5625,-166.3321954,470.479126,-76.28758495,135.476532,-139.5701755,200.8634644,-103.5994624,450.9148865,87.21751321,597.359436,-101.8526552,885.8528442,80.39945446
312664.2813,73.48704347,312095.6563,73.60545846,313476.25,-46.54313223,312421.9375,-166.5933682,312686,73.48203694,312431.7813,73.5413503,313503.2188,-46.51890555,312123.2813,-166.5686976,470.3260803,-76.52623176,135.3358002,-139.776174,200.8363495,-103.8398099,450.8734131,86.96562266,597.4094849,-102.0853119,885.7196045,80.16281572
312662.125,73.25149757,312096.0313,73.3695164,313473.9063,-46.78001002,312417.5625,-166.8279579,312684.9063,73.2462793,312432.5625,73.30525798,313499.5,-46.75579359,312122.875,-166.8038063,470.1766052,-76.76869665,135.2630463,-139.9354404,200.8352966,-104.0875204,450.7841797,86.72578057,597.4430542,-102.3168621,885.5831909,79.92533687
312658.5313,73.01588336,312095.9688,73.13356069,313470.9688,-47.0167956,312409.5938,-167.0627115,312681.6875,73.01054215,312432.0313,73.06894027,313495.375,-46.99272943,312117.9688,-167.038396,470.0331116,-77.00556078,135.3321533,-140.1123696,200.8491516,-104.3338921,450.7431335,86.4940664,597.4126587,-102.5512401,885.6088867,79.68711354
312655.9688,72.78041942,312095.0313,72.89821286,313469.1563,-47.25285719,312404.7188,-167.2982164,312677.9375,72.77503723,312428.3438,72.83344901,313492.5938,-47.22902666,312113.125,-167.2736414,469.8658447,-77.2336891,135.5071259,-140.2995441,200.8354797,-104.5706197,450.7991333,86.25313831,597.3556519,-102.7876739,885.8638306,79.45020843
312654.5938,72.54574778,312093.4688,72.66404666,313468.9063,-47.48765519,312402.5625,-167.5336803,312675.3438,72.54042023,312423.8438,72.59950137,313492.875,-47.46405347,312109.625,-167.5089414,469.6879272,-77.46220674,135.6580353,-140.4565428,200.799408,-104.8006399,450.8803711,86.00345392,597.3237305,-103.0221953,886.0633545,79.21568705
312653.0625,72.31171818,312091.0938,72.43035173,313468.9063,-47.72177016,312400.3125,-167.7682427,312673.9375,72.3065204,312421.1563,72.3661138,313493.7813,-47.6981582,312107.2188,-167.7434628,469.5725708,-77.69989049,135.7899323,-140.6017936,200.7698059,-105.0349701,450.9048462,85.76296295,597.3127441,-103.2562659,886.0469971,78.98074903
312650.3438,72.07777054,312087.875,72.19617187,313467.5313,-47.95587148,312396.6563,-168.0020401,312672.0313,72.07263424,312418.9063,72.13207737,313491.3438,-47.93202388,312106.0938,-167.9774514,469.5575562,-77.94512843,135.8920288,-140.7809495,200.7505188,-105.2819429,450.7921753,85.53849562,597.2687378,-103.4916479,885.9761963,78.7449709
312645.625,71.8438229,312085.0313,71.96173245,313461.625,-48.18987376,312391.2813,-168.2355779,312668.8438,71.83858414,312416.5313,71.89765162,313484.875,-48.16603982,312105.4063,-168.2113034,469.5551453,-78.19182803,135.9824371,-140.9823445,200.7395325,-105.5346599,450.6641235,85.31407609,597.2038574,-103.7290242,886.0665894,78.50962308
312639.3438,71.60988892,312081.7188,71.72759357,313451.875,-48.4237531,312385.5,-168.4694163,312665.0313,71.60453405,312414.625,71.66329417,313477.2188,-48.40023335,312103.5625,-168.4449505,469.5219116,-78.43287907,136.1296082,-141.1742864,200.730957,-105.7784976,450.6807556,85.0754566,597.1994629,-103.9701982,886.3429565,78.27338049
312634.1563,71.37611886,312075.5,71.49439725,313445.1875,-48.65761195,312382.6875,-168.7036781,312660.625,71.37079132,312410.25,71.4294763,313472.5625,-48.63424929,312099.3438,-168.6783654,469.4950562,-78.66561094,136.338623,-141.3395634,200.6939087,-106.0123223,450.8031921,84.83226089,597.2873535,-104.2144799,886.6551514,78.03196063
312634.0625,71.14278594,312070.9688,71.26201372,313445.9688,-48.89103366,312386.2813,-168.9378306,312658.25,71.13767696,312405.625,71.19648489,313473.4063,-48.86732608,312095.8438,-168.911589,469.4773865,-78.89568586,136.4731903,-141.4924913,200.6400604,-106.2489679,450.9136353,84.59166064,597.3880615,-104.4554763,886.7948608,77.79231661
312638.2188,70.91021117,312072.5313,71.02959605,313450.875,-49.12349574,312392.25,-169.1705488,312660.0625,70.90538223,312405.125,70.96413551,313478.25,-49.09925198,312097.0313,-169.144116,469.461853,-79.1257198,136.4931946,-141.6340811,200.6208649,-106.4976141,450.9657288,84.35405202,597.416687,-104.6910154,886.8218384,77.56276078
312642.1563,70.67846285,312077.5,70.79678905,313455.3125,-49.35485815,312394.4688,-169.4014639,312663.5313,70.67374319,312409.0938,70.73218912,313480.8125,-49.33047096,312101.0313,-169.3757004,469.4692078,-79.35117751,136.4897766,-141.7763266,200.629715,-106.7512054,450.9385986,84.12052103,597.3831787,-104.9263837,886.9052124,77.34069084
312643.4688,70.44704921,312080.9063,70.56424843,313457.5938,-49.58583124,312392.7188,-169.6320374,312665.1875,70.44226125,312413.3125,70.5005979,313480.125,-49.56176507,312102.4063,-169.6070662,469.522522,-79.57637568,136.5317383,-141.9207305,200.6352386,-107.0020987,450.8905334,83.8958078,597.3544312,-105.1627014,887.1068115,77.11532192
312643.3438,70.21523259,312080.375,70.33224739,313458.5625,-49.81749077,312391.9688,-169.8635808,312665.75,70.21025338,312414.6563,70.26869931,313480.75,-49.79394028,312102.1563,-169.8388419,469.5671082,-79.80544656,136.6026764,-142.0917311,200.6373444,-107.2457179,450.9586792,83.67038424,597.3925171,-105.3988211,887.3930054,76.88200949
312641.25,69.98306763,312074.875,70.10049224,313457.4688,-50.04985722,312392.25,-170.0957116,312665.3438,69.97782888,312410.6875,70.03648654,313483.0313,-50.02650822,312102.5,-170.071041,469.5470276,-80.0388956,136.6389008,-142.3197502,200.6634827,-107.4862225,451.1570435,83.434852,597.4866943,-105.6365663,887.6581421,76.64412083
312637.8438,69.75103245,312069.7188,69.86912642,313453.5,-50.28216561,312391.2813,-170.3279107,312662.125,69.74555463,312403.25,69.80441037,313482.6875,-50.2584751,312100.7813,-170.3035816,469.5413513,-80.27691403,136.6260834,-142.5596264,200.7087555,-107.7330724,451.3182678,83.19555632,597.571106,-105.8746804,887.8070679,76.40942187
312635.8125,69.51899726,312070.4063,69.63769229,313449.0625,-50.51412908,312388.875,-170.5602874,312658.0625,69.51345115,312399.2813,69.57238885,313479.6875,-50.48994338,312095.5313,-170.5361222,469.622467,-80.51730254,136.6235046,-142.740845,200.7472382,-107.9877018,451.4085388,82.96912872,597.597168,-106.1071663,887.8579712,76.17982506
312634.6563,69.28697573,312072.4375,69.40580053,313446,-50.74554955,312386.4688,-170.7927051,312655.5938,69.28162086,312400.875,69.34038781,313475.5625,-50.7211248,312090.625,-170.7681164,469.752655,-80.7553278,136.6330261,-142.8720939,200.7752838,-108.2370857,451.5282593,82.74899172,597.5734253,-106.3337852,887.8955688,75.95160795
312632.5313,69.05532987,312072.1875,69.17386097,313442.8438,-50.97631774,312383.6563,-171.0246173,312654.3438,69.05036432,312403.1563,69.10893319,313470.25,-50.95203983,312090,-170.9991954,469.9042053,-80.99622857,136.6877441,-143.0258688,200.7982788,-108.4694556,451.6669617,82.51897827,597.53302,-106.5641333,887.93573,75.72022846
312630.5313,68.82362253,312072.2188,68.94177114,313440.1875,-51.2075777,312380.1563,-171.2560651,312654.5938,68.81889604,312405.125,68.87736246,313466.1875,-51.18364813,312092.7813,-171.2300694,470.1058655,-81.23701323,136.7646484,-143.2316077,200.8157959,-108.6856447,451.7776184,82.28270837,597.508606,-106.8019537,887.9733887,75.48599395
312631.4063,68.5915327,312075.25,68.7093398,313440.6875,-51.43971534,312379.3438,-171.4874446,312656.1563,68.58685402,312407.9375,68.64527263,313465.9688,-51.41602824,312094.8125,-171.4613806,470.3200684,-81.47348121,136.766983,-143.4592989,200.848526,-108.9021344,451.8888245,82.05703891,597.498291,-107.0389066,887.9855957,75.25542726
312635.7188,68.35982536,312081.25,68.47755051,313443.9688,-51.67152513,312383,-171.7185919,312659.5,68.35500325,312412.6563,68.41355846,313469.9375,-51.6479883,312096.1563,-171.6929104,470.4877014,-81.71032485,136.677063,-143.6793403,200.8854675,-109.1301876,451.9823914,81.84417607,597.4813232,-107.2722327,887.9956055,75.03132875
312642.0625,68.12901278,312089.5313,68.24716822,313449.0313,-51.90229331,312388.6875,-171.9495206,312665.875,68.12384916,312420.8125,68.18286882,313477.6875,-51.87883503,312099.375,-171.9244674,470.6106262,-81.94957955,136.5567017,-143.8909942,200.8881226,-109.3638757,451.999054,81.63446194,597.4326172,-107.5072458,888.0432129,74.80562515
312646.0938,67.89853488,312093.4688,68.01775583,313453.4688,-52.13285318,312392.3438,-172.1806269,312671.7813,67.89317318,312426.8125,67.95291684,313485.5938,-52.10896118,312103.375,-172.1560928,470.7097168,-82.18341107,136.4334412,-144.1149151,200.8565369,-109.5958767,451.9804382,81.41348483,597.3323975,-107.7439665,888.1254272,74.57324845
312645.1875,67.66753788,312089.5625,67.78762627,313454.5313,-52.3640585,312392.375,-172.4119244,312672.5313,67.66218984,312425.875,67.72232283,313487.8438,-52.33953812,312104.0938,-172.387486,470.7803955,-82.41607464,136.3670959,-144.3405299,200.8256531,-109.8257809,451.9752502,81.17630651,597.2497559,-107.9785289,888.2544556,74.33931447
312641.4063,67.4353456,312083.25,67.55562523,313452.625,-52.59644885,312389.4063,-172.6437547,312668.25,67.43001805,312419.9375,67.4899393,313484.2188,-52.57169966,312100.8438,-172.6191387,470.8396301,-82.65441409,136.3609924,-144.5276634,200.8126068,-110.0533081,452.0379639,80.93924431,597.2765503,-108.2105914,888.4433594,74.10973132
312638.5,67.20229272,312079.4688,67.32226499,313450.375,-52.8293344,312386.5938,-172.8763363,312662.9375,67.19676709,312413.125,67.2566337,313479.375,-52.80496087,312096.4375,-172.8519798,470.9151611,-82.89534218,136.3690948,-144.6937053,200.8258972,-110.285357,452.1113892,80.70194987,597.4065552,-108.4453587,888.6509399,73.88122735
312637.2188,66.9694584,312079.1563,67.08917795,313449.875,-53.06186136,312383.5625,-173.1088769,312659.0938,66.96361175,312410.3125,67.02401795,313476.5313,-53.03831428,312090.8125,-173.0851078,470.9612732,-83.12788963,136.3577118,-144.9056734,200.8834686,-110.5223031,452.131134,80.46029778,597.5467529,-108.6822706,888.7490845,73.64415831
312635.4375,66.73715,312082.9063,66.85683541,313449.75,-53.29424147,312374.8438,-173.3407482,312656.5625,66.7312897,312413.4375,66.79224914,313475.0313,-53.2711486,312081.375,-173.317143,470.9743652,-83.34870282,136.3865509,-145.1966395,200.9411469,-110.7640371,452.0753784,80.22436256,597.6162109,-108.91824,888.7486572,73.39984927
312632.6563,66.50494406,312087.6875,66.62480705,313449.5,-53.52666598,312361.9063,-173.5725784,312655.4063,66.4994321,312418.625,66.56039154,313475.1875,-53.50329307,312072.4688,-173.5483449,470.9682312,-83.57019902,136.5050507,-145.5033013,200.9434052,-111.0038041,451.9736023,80.00104952,597.62146,-109.152536,888.7852783,73.15727511
312630.4375,66.27217804,312088.0938,66.39232107,313449.8438,-53.75933296,312354.375,-173.8053923,312655.4375,66.26713054,312419.125,66.32787824,313475.9688,-53.73540339,312071.375,-173.7803391,470.9554138,-83.80433791,136.6292114,-145.760335,200.8811646,-111.2401901,451.8615417,79.78363777,597.6355591,-109.386265,888.8884277,72.91997384
312629.75,66.03851044,312081.9688,66.15868762,313450.125,-53.99260441,312358.3125,-174.0391487,312655.75,66.03366784,312413.4688,66.0944975,313476.5938,-53.96851433,312077.5313,-174.0139043,470.9421997,-84.04280713,136.6347656,-145.971825,200.7763214,-111.4778943,451.7458191,79.56104874,597.6795654,-109.6170981,888.9953613,72.68461235
312629.7813,65.80447401,312074.4688,65.92451459,313447.75,-54.22634031,312368.0938,-174.2730417,312655.1875,65.79952212,312407.1875,65.86063866,313475.9375,-54.20230488,312082.6875,-174.2483574,470.9258423,-84.27202828,136.4882965,-146.1913199,200.6891785,-111.7239314,451.6710815,79.32682106,597.7028809,-109.8458616,889.0615845,72.45642939
312630.625,65.57083373,312071.9688,65.69081966,313445.4063,-54.45953663,312375.6563,-174.5067844,312654.3438,65.56561547,312404.5,65.62664321,313475.1875,-54.43536801,312083.625,-174.4827285,470.8722839,-84.49346301,136.3278046,-146.4473974,200.6994629,-111.9710408,451.6299438,79.08348191,597.6975708,-110.0744749,889.0146484,72.23609432
312634.3125,65.33726175,312073.875,65.45714523,313449.5938,-54.69217629,312380.5313,-174.7408686,312656.875,65.33174979,312405.7188,65.39191693,313478.75,-54.66760127,312086.2813,-174.7170586,470.7776489,-84.71775277,136.2490997,-146.7080921,200.7767487,-112.2091071,451.5619507,78.84334612,597.6987305,-110.3026374,888.869751,72.01547921
312639.5313,65.103198,312076.1875,65.22278095,313455.875,-54.92519502,312387.5938,-174.97539,312662.875,65.09764505,312409.6875,65.15682864,313484.6563,-54.90022727,312094.4688,-174.9513887,470.6676025,-84.94877025,136.2404785,-146.9220682,200.8356934,-112.4440178,451.4482727,78.61212372,597.6932373,-110.5307247,888.7263184,71.78906527
312641.4688,64.86878591,312075.1563,64.98822542,313456.75,-55.1589036,312393.5938,-175.2100616,312666.5938,64.86356081,312412.3438,64.92255316,313486.0625,-55.13356702,312101.6875,-175.1857462,470.5696106,-85.18205537,136.2258148,-147.1114694,200.8497772,-112.682808,451.2717285,78.38112673,597.6636353,-110.7616602,888.6337891,71.55306175
312638.0625,64.63390253,312071.9688,64.75336937,313452.375,-55.39336009,312390.8125,-175.4451841,312663.4063,64.62906676,312408.9375,64.6885782,313481.25,-55.36792105,312100.5938,-175.4205954,470.5238647,-85.41751931,136.2370148,-147.3205961,200.8546753,-112.9170015,451.0680847,78.14452214,597.647522,-110.9974657,888.5740356,71.3119629
312632.3125,64.3981927,312069.3125,64.51747513,313446.7813,-55.62848594,312381.875,-175.6810168,312656.5625,64.39351402,312402.5313,64.4534421,313473.6875,-55.60366162,312093.625,-175.656155,470.5264587,-85.65773023,136.2841339,-147.5774932,200.8623352,-113.1406766,450.9776917,77.90560896,597.6411133,-111.2362832,888.5921021,71.07410839
312629.5,64.16166325,312069.7813,64.28054952,313442.9688,-55.86425383,312376.7188,-175.9176419,312651.8125,64.15692993,312398.7813,64.2169468,313468.2813,-55.84045062,312088.7188,-175.8923566,470.5550232,-85.89996289,136.2398071,-147.8846878,200.868988,-113.3651371,451.0322876,77.66508384,597.5944824,-111.474288,888.6637573,70.83930015
312629.2813,63.9245464,312070.4063,64.04314581,313440.2813,-56.10066716,312378.2813,-176.15495,312650.2188,63.91976527,312397.3438,63.97963871,313466.5313,-56.07743769,312087.1563,-176.1293231,470.6005249,-86.14095928,136.0411835,-148.2155148,200.8726654,-113.6045147,451.0374146,77.42714054,597.5372925,-111.7103667,888.687439,70.60128854
312627.5625,63.68715635,312066.6875,63.80573526,313436.3125,-56.33734688,312380.7188,-176.3928045,312648.3125,63.68232058,312394.1563,63.74185933,313464.5313,-56.31414131,312086.5313,-176.3669591,470.6729431,-86.3798793,135.8168945,-148.5156606,200.8746033,-113.8545065,450.8574524,77.18789951,597.5359497,-111.9450861,888.6558228,70.35827041
312623.5625,63.44992339,312060.25,63.56874819,313431.8125,-56.57404367,312379.625,-176.6305771,312646.0938,63.44495784,312391.4375,63.50436,313461.5313,-56.55049318,312085.625,-176.6049639,470.7348938,-86.61244724,135.7207642,-148.7858356,200.864502,-114.0956668,450.6008911,76.94300308,597.5720825,-112.1807345,888.6107178,70.11210357
312621.75,63.21295681,312058.7188,63.33196602,313431.6875,-56.81113661,312375.9063,-176.8674207,312646.9688,63.20799126,312393.5625,63.26763247,313462.5313,-56.78691334,312085.125,-176.8425042,470.7174072,-86.84176401,135.7522583,-149.0578957,200.8136902,-114.3254617,450.4983826,76.69849596,597.5648804,-112.4168678,888.5672607,69.86796528
312624,62.97623611,312061.2813,63.09514287,313438.875,-57.04843104,312372.8125,-177.1032398,312650,62.97142083,312397.3125,63.03119864,313470.0313,-57.02355549,312083,-177.078897,470.6208496,-87.07453686,135.7341766,-149.328781,200.7487946,-114.5577086,450.5203247,76.463797,597.5029907,-112.6519697,888.4622803,69.63266527
312627.1875,62.73995255,312060.9375,62.85885931,313448.625,-57.28494342,312373.0625,-177.3391136,312652.0938,62.73506213,312396.7813,62.79468968,313478.4063,-57.26004396,312081.4063,-177.3147844,470.5021667,-87.31074529,135.5892944,-149.5972621,200.7402496,-114.7935004,450.4836426,76.23093536,597.4154053,-112.8872766,888.1796265,69.40502872
312632.1563,62.50382608,312060.3438,62.62321778,313459.375,-57.52111428,312377.7188,-177.5754654,312655.2813,62.49861464,312396.1563,62.55824219,313485.1875,-57.49663489,312084.75,-177.5509177,470.4202271,-87.54538961,135.406662,-149.8949217,200.7671204,-115.0248799,450.3498535,75.99407123,597.3433228,-113.1248032,887.8023682,69.1803155
312639.0938,62.26718734,312064.5938,62.38707082,313467.875,-57.75806038,312385.8125,-177.8121042,312660.8438,62.26176417,312399.6563,62.32180153,313491,-57.7339703,312092.1875,-177.7874882,470.3860779,-87.77868155,135.2157288,-150.1941796,200.7764893,-115.2567921,450.2516174,75.75081405,597.3217773,-113.3614624,887.5427856,68.95664046
312644.9375,62.02972216,312071.5,62.14938707,313470.2188,-57.99553922,312394.0313,-178.0491527,312666.375,62.02443559,312405.5938,62.08477348,313495.5938,-57.97159258,312098.2813,-178.024646,470.3578796,-88.0127658,135.0441284,-150.4833015,200.7971649,-115.4958624,450.2521057,75.50509799,597.3536377,-113.594973,887.4192505,68.73153792
312646.375,61.79136904,312075.875,61.91051486,313467.875,-58.23358498,312396.2813,-178.2871165,312668.4063,61.78643082,312411.2813,61.84658429,313496.0313,-58.20928999,312098.2188,-178.2626235,470.3130188,-88.25040857,134.985611,-150.7748823,200.8365021,-115.7349873,450.2775269,75.26536518,597.4021606,-113.826571,887.3532715,68.49816402
312644.0313,61.55219631,312077,61.67111673,313463.8438,-58.47249816,312392.375,-178.5261458,312667.5625,61.54741518,312415.625,61.60716567,313491.9688,-58.44777288,312095.3438,-178.5015571,470.3216248,-88.490599,135.0428772,-151.0706432,200.853363,-115.9665854,450.256897,75.03531075,597.4266968,-114.0591526,887.3728638,68.25416234
312639.5625,61.31260693,312074.4063,61.43153419,313457.75,-58.71164358,312387.5313,-178.7660221,312664.8125,61.30768237,312414.0313,61.36726894,313486.4063,-58.68708905,312094.2813,-178.7414061,470.4263,-88.72782513,135.0877686,-151.3517737,200.8649902,-116.1877196,450.2080383,74.79921843,597.4293213,-114.2945004,887.4422607,68.006527
312637.4375,61.07301756,312073.0313,61.19186968,313453.9688,-58.95078899,312386.3438,-179.0058437,312662.6875,61.06799737,312408.5625,61.12754979,313483.7188,-58.92645986,312096.125,-178.9811867,470.5187073,-88.96319345,135.0562592,-151.6200226,200.8774109,-116.4060261,450.2344666,74.54994385,597.4338379,-114.5336322,887.479248,67.76133687
312638.7813,60.83358528,312075.5313,60.95254668,313453.4688,-59.19043984,312388.4688,-179.2449959,312661.8438,60.82873584,312404.3125,60.88830875,313483,-59.16578285,312098.3438,-179.2202296,470.4968567,-89.20155339,134.9878082,-151.8661553,200.8717804,-116.6336217,450.3825989,74.30024579,597.4491577,-114.7741983,887.4060669,67.52012874
312639.125,60.59474722,312077.1875,60.71389304,313451.875,-59.42981748,312389.375,-179.4833149,312660.8125,60.59025979,312403.4688,60.64977123,313481.4375,-59.40449114,312097.9063,-179.4582617,470.4393311,-89.44086956,134.9721222,-152.0842706,200.8374481,-116.869673,450.5446777,74.06388027,597.4889526,-115.0117386,887.2833252,67.28349
312638.375,60.35645558,312075.9063,60.47562872,313449.875,-59.66843697,312390.375,-179.7211147,312660.4375,60.35215256,312404.875,60.41160253,313480.4375,-59.64276912,312096.25,-179.6959796,470.4680481,-89.67434592,135.0551758,-152.3043256,200.8045349,-117.1031289,450.5806274,73.84172836,597.5370483,-115.2443612,887.2591553,67.04688542
312640.25,60.11836885,312076,60.23761029,313452.3125,-59.90664664,312393.5938,-179.9589966,312662.2188,60.11373798,312407.4063,60.17336553,313482.0938,-59.88129298,312097.5313,-179.9342986,470.5148926,-89.90744661,135.1244507,-152.5661677,200.8026886,-117.3350001,450.5626526,73.61989065,597.5445557,-115.4758226,887.3456421,66.80741899
312645.6875,59.88035042,312079,59.99983091,313459.3438,-60.14452847,312399.7813,179.8027765,312666.6875,59.87521411,312410.5313,59.93493046,313485.375,-60.11988515,312104.4375,179.8273105,470.4850464,-90.15247965,135.133255,-152.8738951,200.8090973,-117.5734011,450.702179,73.3957375,597.4983521,-115.7110817,887.3951416,66.56978988
312652.9375,59.64259153,312083.4063,59.76229743,313469.4375,-60.38206879,312407.0313,179.5646624,312672.9688,59.63738693,312415.1875,59.69710327,313491.7813,-60.35787626,312112.3125,179.5897975,470.4050293,-90.40003985,135.1923218,-153.17456,200.7777863,-117.817512,450.9831238,73.15939246,597.4512329,-115.9475292,887.3013916,66.33720145
312656.25,59.40496242,312085.4688,59.52466148,313475.875,-60.61970473,312408.5938,179.3271494,312676.4688,59.40005151,312419.3438,59.45992495,313497.1563,-60.59546439,312113.25,179.3526124,470.3544922,-90.63401481,135.2960663,-153.4054204,200.7285309,-118.0607897,451.1727295,72.9033355,597.4355469,-116.183239,887.1143188,66.10516626
312652,59.1670601,312082.9063,59.28632203,313472.0313,-60.85752509,312402.0938,179.0896501,312673.1563,59.16226531,312418.5313,59.22205678,313494.5625,-60.83301154,312106.75,179.1147442,470.3257751,-90.8609137,135.3497314,-153.5775138,200.7092285,-118.3033434,451.2095642,72.64950518,597.4533081,-116.4198094,886.9208374,65.87061756
312644.7813,58.92853623,312078.6563,59.04720394,313463.2813,-61.09574843,312393.375,178.8514267,312667.75,58.92359118,312415.1875,58.98280892,313488.2813,-61.07120756,312099.9688,178.8761793,470.2997131,-91.09553753,135.4089661,-153.750946,200.7229309,-118.5424,451.1673584,72.41426664,597.4778442,-116.6579098,886.8132935,65.632162
312640.9063,58.68993041,312074.5938,58.80816098,313459.3438,-61.33408788,312389.6563,178.6129439,312665.0938,58.68470531,312411.9688,58.74328101,313486.75,-61.31001829,312096.8438,178.6378194,470.308136,-91.33606947,135.5752869,-153.9554145,200.7232971,-118.7821396,451.1254272,72.18316036,597.4624634,-116.8931962,886.8283081,65.38970394
312639.0313,58.45176854,312068.2188,58.56996496,313459.1875,-61.57209265,312390.7813,178.3746112,312663.7813,58.44649563,312405.9375,58.50481862,313488.5313,-61.54841921,312097.125,178.4000059,470.3483887,-91.57883488,135.8310089,-154.1639129,200.7024384,-119.0256905,451.1276245,71.94435645,597.3985596,-117.1270755,886.9035034,65.14448649
312637.1875,58.2139755,312062.3438,58.33241098,313459.0625,-61.80968761,312391.1563,178.1363196,312662.2188,58.20904411,312398.0938,58.26746271,313489.8438,-61.78576829,312099,178.162288,470.3703003,-91.82081482,136.0666351,-154.3470029,200.6706543,-119.2722877,451.2562561,71.71167923,597.3482666,-117.3644109,886.973938,64.89982229
